X,Y,gml_id,lokalId,navnerom,versjonId,kommunenummer,datauttaksdato,oppdateringsdato,målemetode,skolenavn,lavesteTrinn,høyesteTrinn,nsrId,organisasjonsnummer,epostadresse,organisasjonsnavn,eier|Skoleeier|organisasjonsnummer,telefonnummer,eierforhold,antallAnsatte,adressenavn,postnummer,poststed,postadresse|Postadresse|postnummer,fylkesnummer,kontaktinformasjon|Kontaktinformasjon|epostadresse,kontaktinformasjon|Kontaktinformasjon|telefonnummer,iDrift,webside,antallElever,postadresse|Postadresse|adressenavn,postadresse|Postadresse|poststed
10.4727675737861,61.1249953829919,id5212a49a-7020-444d-9c5b-77927ce9d483,91b4d5fa-7894-4871-acc3-d353a7fe9873,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,501,2020-06-29T20:01:31,2020-05-19T16:01:03,63,Mesna videregående skole,11,13,1005646,974597438,,,,,Offentlig,79,Kleivbakken 9,2618,LILLEHAMMER,2618,5,,,Nei,www.mesna.vgs.no/,,Postboks 965,Lillehammer
5.33137879347164,60.3874631114136,iddbc2ff36-976b-4add-a459-b89dd4dc06d1,5db26615-eace-4b73-a5b5-871fa8efd7a3,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4601,2020-06-29T20:01:31,2020-03-14T00:35:15,63,Metis videregående AS,11,13,1009146,985076308,vgs.bergen@metis.no,Metis videregående AS,985024731,9321,Privat,59,Lars Hilles Gate 17,5008,BERGEN,5008,46,vgs.bergen@metis.no,9321,Ja,www.metis.no,590,Postboks 59   Nygårdstangen,Bergen
5.35645892097566,60.3220005288656,iddaaea645-cd3e-4a21-9158-5a06dc3045f9,9c482042-4a22-472b-9d73-b59b289c382b,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1201,2020-06-29T20:01:31,2020-03-14T00:40:20,63,Midtunheimen - vidaregåande Opplæring,11,13,1004497,973923951,,,,,Offentlig,,Midtunvegen 26,5224,NESTTUN,5224,12,,,Nei,,,,
10.4239631148402,63.4225103015275,id193932b3-cf58-443a-96b4-83d63e9829fc,94767145-beb4-4223-b687-ca641b7701d4,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5001,2020-06-29T20:01:31,2020-03-14T01:21:20,63,Misjonsskolen Gå Ut Senteret,11,13,1009866,989302477,post@gus.no,Misjonsskolen Gå Ut Senteret,989129090,73102210,Privat,14,Berg Prestegård Jonsvannsveien 45,7052,TRONDHEIM,7052,50,post@gus.no,73102210,Ja,www.gus.no,,,
14.1580157126981,66.3309564558654,idd05a8f07-4142-4ef6-8e14-1bb7fc7c1ad5,bfe3e515-9a1e-42ec-b843-011f7e1ae593,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1833,2020-06-29T20:01:31,2020-03-14T00:38:55,63,Mjølan videregående skole,11,13,1005911,974621339,,,,,Offentlig,150,Murbakken 1,8622,MO I RANA,8622,18,Post@mjolan.vgs.no,75126100,Nei,www.mjolan.vgs.no,,Postboks 553,Mo I Rana
13.6160774406603,66.225622550226,idcb928488-c0fc-4abc-a087-04fbea3b6ca0,93faa41c-41ed-40de-bf46-d26326dbfc07,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1832,2020-06-29T20:01:31,2020-03-14T00:38:55,63,Mjølan videregående skole avd Hemnes,11,13,1005912,974621347,,,,,Offentlig,4,Kirkev 9,8640,HEMNESBERGET,8640,18,,75531000,Nei,,,,Hemnesberget
5.85221400069989,61.4562778907575,id9291bd1d-7438-4f71-8459-ed06b6554280,6a7c9438-4b55-41d7-931c-254af8986042,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4647,2020-06-29T20:01:31,2020-05-15T16:11:06,63,Mo og Øyrane vidaregåande skule,11,13,1005163,974571110,post@vlfk.no,Vestland fylkeskommune,821311632,5557,Offentlig,200,Naustdalsvegen 12,6800,FØRDE,6800,46,postmottak.oyranevgs@sfj.no,57825920,Ja,www.oyrane.vgs.no,,Postboks 115,Førde
14.1465648293687,66.3106525325968,idd12b0c82-cbdd-4015-b6a0-846452cc073b,ec51777b-5257-4c3e-8ea7-e424822b00b8,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1833,2020-06-29T20:01:31,2020-03-14T00:38:55,63,Moheia videregående skole,11,13,1005909,974621312,,,,,Offentlig,69,Skoleg 10 B,8624,MO I RANA,8624,18,Post@moheia.vgs.no,75134650,Nei,www.moheia.vgs.no,,,Mo I Rana
7.16433198004628,62.7396663137697,id970308c4-d620-440c-87b4-71707d97ae81,91dff000-4c5b-4094-a3fb-1cb4efa741cc,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1506,2020-06-29T20:01:31,2020-06-18T16:07:27,63,Molde videregående skole,11,13,1005254,974576422,post@mrfylke.no,Møre og Romsdal fylkeskommune,944183779,71258000,Offentlig,150,Øvre Veg 23,6413,MOLDE,6413,15,molde.vgs@mrfylke.no,71283100,Ja,www.molde.vgs.no,,,
10.3621453219128,63.3415317983426,id34742352-e7a3-475b-b21d-6e2399948da4,594db25d-209f-42b8-83d8-59fa8c550608,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5001,2020-06-29T20:01:31,2020-03-16T15:15:20,63,Momo Waldorfskole AS,7,13,1012095,913003284,momo@steinerskolen.no,Momo Waldorfskole AS,996724255,99163100,Privat,14,Sandbakkvegen 73,7072,HEIMDAL,7072,50,momo@steinerskolen.no,99163100,Ja,www.momowaldorfskole.no,14,,
11.2638383464225,60.3285687846574,id34431599-3470-4aa3-b182-7ca9837bd8e8,1aab735d-440f-42bd-8315-e3f7f3d79561,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,237,2020-06-29T20:01:31,2020-03-14T01:13:48,63,Mork videregående skole,11,13,1005402,974587874,,,,,Offentlig,54,Myrer,2080,EIDSVOLL,2080,2,mork@vgs.akershus-f.kommune.no,63967500,Nei,www.mork.vgs.no/,,,
13.193983212134,65.8378347337425,id07d46966-d620-4560-a5fd-76f411ab40a5,df21e567-5a1a-4ef9-8796-5febbf7f68fd,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1824,2020-06-29T20:01:31,2020-03-14T00:38:54,63,Mosjøen videregående skole,11,13,1005913,974621355,post@nfk.no,Nordland fylkeskommune,964982953,75650000,Offentlig,300,Kirkegata 9,8656,MOSJØEN,8656,18,post.mosjoen@vgs.nfk.no,75654000,Ja,www.mosjoen.vgs.no,,Postboks 614,Mosjøen
8.9285572109641,58.6259792986496,idd6539462-beea-4daa-a6e2-ffe66eeff2ba,3ba35219-62f0-4eee-9ca7-3b61879c2747,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4213,2020-06-29T20:01:31,2020-06-18T16:08:45,63,Motio AS,11,13,1009269,986272208,post@motio.no,Motio AS,986254676,37160080,Privat,4,Arne Garborgs Vei 26,4900,TVEDESTRAND,4900,42,post@motio.no,37160080,Ja,www.motio.no,,,
11.3292574225376,59.5571647316176,id612f0e6c-6aa7-4554-b6b4-77a246dbfc1b,0acde916-d96a-44d7-8c60-818025fb30f1,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3014,2020-06-29T20:01:31,2020-03-14T00:39:29,63,Mysen videregående skole,11,13,1004794,974544512,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,300,Hermann Thoresens Gate 8,1850,MYSEN,1850,30,mysen.vgs@ostfoldfk.no,69846100,Ja,www.mysen.vgs.no/,,Postboks 220,Sarpsborg
11.3259259600517,59.5653935778703,idf50ce78f-58e7-45b7-af37-f5543f5c0bc7,f932edc3-eeda-487b-bc1e-3d1cd62ed334,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3014,2020-06-29T20:01:31,2020-03-14T01:17:42,63,Møbelsnekkerskolen AS,11,13,1011867,911795442,post@mobelsnekker.no,Møbelsnekkerskolen AS,898571122,69891227,Privat,4,Husflidveien 7,1850,MYSEN,1850,30,post@mobelsnekker.no,69891227,Ja,mobelsnekker.no,,,
6.23314544896405,62.4723477598296,id93b1c0bf-6f51-4534-abc3-7696c838f96d,7f85c882-ff19-4814-81e4-1776d45e28f4,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1504,2020-06-29T20:01:31,2020-03-14T01:25:29,63,Møre og Romsdal Tekniske Fagskole,11,13,1005260,974576511,,,,,Offentlig,24,Fogd Greves Vei 9,6009,ÅLESUND,6009,15,administrasjon@mrtf.vgs.no,70161700,Nei,www.mrtf.vgs.no/,,Postboks 5077 Larsgården,Ålesund
5.17102268523878,61.9186548105053,idb038c265-ae08-42a3-ad5f-1c7205c1de11,8423babd-4943-41d1-b99d-48481bbd7450,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4602,2020-06-29T20:01:31,2020-06-18T16:07:21,63,Måløy vidaregåande skule,11,13,1005169,974571188,post@vlfk.no,Vestland fylkeskommune,821311632,5557,Offentlig,64,Nordfjordvegen 9109,6718,DEKNEPOLLEN,6718,46,postmottak.maloyvgs@vlfk.no,57637900,Ja,www.maloy.vgs.no/,320,,
10.5733813177444,59.9157838295032,ida8c77b1c-db28-466e-b6e2-94e87ecc4009,0e8577e1-bef7-4c7a-88fa-c88820bfe245,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3024,2020-06-29T20:01:31,2020-04-28T16:16:37,63,Nadderud videregående skole,11,13,1005390,974587734,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,84,Gjønnesjordet 30,1357,BEKKESTUA,1357,30,post@nadderud.vgs.no,67108770,Ja,www.nadderud.vgs.no/,,Postboks 113,Bekkestua
11.0202790385321,60.2199152966949,id957b2178-96bc-4772-ac99-aba13973af45,7667458b-969b-4122-b1a1-aa8c310f5d16,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3036,2020-06-29T20:01:31,2020-03-16T15:17:31,63,Nannestad videregående skole,11,13,1009667,988084948,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,150,Smedstuvegen 2,2030,NANNESTAD,2030,30,post@nannestad.vgs.no,63996600,Ja,www.nannestad.vgs.no/,,,
17.433471329169,68.4395634362541,id013ecf49-58e1-438d-975f-73e08cac83a9,5594610d-74fb-4497-ae51-a3654a2c3934,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1805,2020-06-29T20:01:31,2020-03-14T00:38:59,63,Narvik Tekniske Fagskole,11,13,1005894,974621126,,,,,Offentlig,,Dronningensg 68,8501,NARVIK,8501,18,,,Nei,www.oscarsborg.vgs.no/ntf/,,,
17.3983084167738,68.4390747144178,ide59970d3-7657-42a0-9098-0274e4f51d37,17c94074-955b-41c3-b6aa-341bd33b4e0e,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1806,2020-06-29T20:01:31,2020-05-15T16:11:15,63,Narvik videregående skole,11,13,1004607,974041707,post@nfk.no,Nordland fylkeskommune,964982953,75650000,Offentlig,300,Øvreveien 24,8516,NARVIK,8516,18,post.narvik@nfk.no,75656500,Ja,www.narvik.vgs.no,,,Narvik
10.8805103721598,59.9362033795519,id4fbffdb3-fa54-445d-a8b3-664b9183e377,430025ea-8d59-4da9-9edc-61baefb19133,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,301,2020-06-29T20:01:31,2020-03-16T15:09:16,63,Natur videregående skole,11,13,1006051,974714426,Post@Natur.vgs.no,Natur videregående skole,971526025,22908600,Privat,29,Strømsveien 323a,1081,OSLO,1081,3,Post@Natur.vgs.no,22908600,Ja,natur.vgs.no,,,
11.4799629223916,60.12494176509,idf6dab623-5ef1-408b-ad31-bef484379dc1,60cdf681-aa81-4c40-afa4-4b9d9056e032,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3034,2020-06-29T20:01:31,2020-06-18T16:10:58,63,Nes videregående skole,11,13,1005384,974587653,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,94,Kjuushagen 3,2150,ÅRNES,2150,30,post@nes.vgs.no,63912200,Ja,www.nes.vgs.no/,,,
10.4851714428403,59.8670294277629,id2746ae53-c46f-429f-b808-47dc9c1495d3,f747e62d-9d12-4cf1-97ec-18ea1e185fb9,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3025,2020-06-29T20:01:31,2020-06-18T16:11:00,63,Nesbru videregående skole,11,13,1005378,974587599,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,150,Halvard Torgersens Vei 8,1396,BILLINGSTAD,1396,30,post@nesbru.vgs.no,66854400,Ja,www.nesbru.vgs.no/,,POSTBOKS 38,Nesbru
10.6778780812466,59.8396482762962,idcd205c0e-907f-4109-95e2-8f94d9897be4,70d3582e-7879-474b-ae8a-deffe9316575,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3023,2020-06-29T20:01:31,2020-03-14T16:23:50,63,Nesodden videregående skole,1,13,1005376,974587572,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,150,Kjartan Veldes Vei 12,1459,NESODDEN,1459,30,post@nesodden.vgs.no,66964200,Ja,www.nesodden.vgs.no/,,,
10.6499328757345,59.6700370966708,id035635cc-5af4-4dec-977b-b7d39c4cae1e,8526039f-21fa-4051-b196-6c599cd68473,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,215,2020-06-29T20:01:31,2020-03-14T00:34:18,63,Nesodden videregående skole,11,13,1009675,988107352,postmottak@akershus-fk.no,Akershus fylkeskommune Under Sletting Fra 01.01.2020,958381492,22055000,Offentlig,,Dyrløkkeveien 27,1442,DRØBAK,1442,2,,64934570,Nei,,,Postboks 1034,Drøbak
14.3763903066546,67.280438011845,id3d6f6894-495e-43c6-be2a-fb9c162703cb,aa603e96-cdfe-4a62-8cd4-8c64cf5ba789,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1804,2020-06-29T20:01:31,2020-03-14T01:08:42,63,Nettskolen i Nordland,11,13,1012160,913256840,post@nfk.no,Nordland fylkeskommune,964982953,75650000,Offentlig,,Prinsens Gate 100,8005,BODØ,8005,18,nettskolen@nfk.no,75650200,Ja,,,Postboks 1485,Bodø
9.10649637822119,59.3007561452048,id042938e2-3f95-40b0-97cd-859a4f89259b,7f555ccc-0f4b-4dc2-a9ba-bd966336b41b,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3816,2020-06-29T20:01:31,2020-04-28T16:16:19,63,Nome videregående skole,11,13,1005127,974568063,post@vtfk.no,Vestfold og Telemark fylkeskommune,821227062,35917000,Offentlig,64,Olav Strannas Veg 25,3825,LUNDE,3825,38,nome.vgs@t-fk.no,35918800,Ja,www.nome.vgs.no,,Postboks 2844,Skien
9.28404822145284,59.2789643419504,id4f62491d-17a7-4a9c-9f07-ded30fcc3f2f,4b70b71b-9ce4-4da0-89ba-db1f82edc630,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3816,2020-06-29T20:01:31,2020-06-18T16:10:46,63,Nome videregående skole,11,13,1005134,974568187,post@vtfk.no,Vestfold og Telemark fylkeskommune,821227062,35917000,Offentlig,64,Søvevegen 12,3830,ULEFOSS,3830,38,nome.vgs@vtfk.no,35918700,Ja,www.nome.vgs.no/,,Postboks 2844,Skien
5.32451976329486,60.2991799491128,id102b3030-72d6-4325-a261-5616db2cdb8c,bb13a95a-451f-4067-8f2d-ebaffdf79d58,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4601,2020-06-29T20:01:31,2020-03-14T00:56:56,63,Nordahl Grieg videregående skole,11,13,1010292,993527084,post@vlfk.no,Vestland fylkeskommune,821311632,5557,Offentlig,200,Steinsvikvegen 430,5239,RÅDAL,5239,46,post.ngv@hfk.no,,Ja,skole.hfk.no/nordahlgriegvgs,,,
17.9965781637128,69.2291199153669,id02a842cd-4d25-4aab-8b0b-06a994e21b71,8b780794-96c3-46bf-aa9e-574a14600fa2,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5421,2020-06-29T20:01:31,2020-03-16T15:14:35,63,Nordborg Vgs,11,13,1004672,974117703,post@nordborg.no,Nordborg Skoler AS,988978159,77852930,Privat,44,Sjøgata 28,9300,FINNSNES,9300,54,nordborg@nordborg.vgs.no,77852930,Ja,www.nordborg.vgs.no,,,
9.54064726392534,61.7782504121801,id1d7ebd57-07a0-4ecb-9dd6-91f859f3ce50,61c68216-c71a-4d0f-8d45-18a6f5c1c691,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,517,2020-06-29T20:01:31,2020-05-05T16:00:51,63,Nord-Gudbrandsdal vidaregåande skule,11,13,1009297,986452486,postmottak@oppland.org,Oppland fylkeskommune,961382335,61289000,Offentlig,39,Skansen 7,2670,OTTA,2670,5,,,Nei,,,,
8.56298350860613,61.8406590405475,ideb6d8a09-6cf3-4d0b-bd33-0904462f9f2f,9c01f8f6-9129-4645-a866-76489b891b45,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3434,2020-06-29T20:01:31,2020-05-11T16:06:35,63,Nord-Gudbrandsdal Videregåande skule,11,13,1005630,974597217,,Innlandet fylkeskommune,920717152,,Offentlig,24,Bergomsvegen 41,2686,LOM,2686,34,lom.vgs@oppland.org,61219270,Ja,www.n-g.vgs.no,,Postboks 4404,Hamar
9.11998567605399,62.075241797674,id36f44f65-f1fa-47c7-9347-ea58bdcb79aa,1a889fb5-1bfc-46a1-96ba-f9fca9f2b412,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3431,2020-06-29T20:01:31,2020-05-11T16:06:35,63,Nord-Gudbrandsdal Videregåande skule,11,13,1026228,916178360,,Innlandet fylkeskommune,920717152,,Offentlig,9,Lars Moens Veg 5,2660,DOMBÅS,2660,34,,61215400,Ja,www.n-g.vgs.no,,Innlandet fylkeskommune Postboks 4404 Bedriftssenteret,Hamar
9.54064727931667,61.7782506584563,idee5b3459-df83-4a52-8a27-3d408d81c193,b83626f3-ffd5-4cb5-ab77-fa29be067849,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3437,2020-06-29T20:01:31,2020-05-11T16:06:35,63,Nord-Gudbrandsdal Videregåande skule,11,13,1005629,974597209,,Innlandet fylkeskommune,920717152,,Offentlig,150,Skansen 7,2670,OTTA,2670,34,otta.vgs@oppland.org,61215400,Ja,www.n-g.vgs.no,,Postboks 4404,Hamar
25.9688614767503,70.9784942860574,iddaa8d1f3-bc49-45d8-a8c5-8e96d430b87c,96d0e9f2-a5ce-4d1b-aba3-0f85755a7934,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5435,2020-06-29T20:01:31,2020-03-16T15:12:13,63,Nordkapp videregående skole,11,13,1005925,974622734,postmottak@tffk.no,Troms og Finnmark fylkeskommune,922420866,,Offentlig,74,Klubbveien 9,9750,HONNINGSVÅG,9750,54,nordkappvgs@tffk.no,78476010,Ja,www.hvag.vgs.no/,,Postboks 173,Honningsvåg
19.5710279873063,69.218027242298,id9a23e339-033d-4cf1-b171-ef0393e24290,133fe849-eb01-452d-a340-6fe762dbecac,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5422,2020-06-29T20:01:31,2020-06-18T16:07:32,63,Nordkjosbotn videregående skole,11,13,1004839,974546922,postmottak@tffk.no,Troms og Finnmark fylkeskommune,922420866,,Offentlig,54,Ringveien 4,9040,NORDKJOSBOTN,9040,54,post.nordkjosbotn@troms.vgs.no,77789600,Ja,www.nordkjosbotn.vgs.no,,,
14.4744656055058,68.2083100711315,id0a4a013b-4e05-4235-aee7-2e09b363b595,10083129-aaa5-435c-83f2-e8b25018dabe,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1865,2020-06-29T20:01:31,2020-06-18T16:07:30,63,Nordland Kunst- og Filmfagskole,11,13,1008166,976248023,post@nfk.no,Nordland fylkeskommune,964982953,75650000,Offentlig,14,Tore Hjorts Gate 22,8310,KABELVÅG,8310,18,post.nkfs@nfk.no,,Ja,www.kunstfilm.no/,,Postboks 49,Kabelvåg
10.7951738206772,59.8600789459004,id1a3f6477-d6ad-4dbd-b586-0f71a77c070d,57eae3ef-1dd6-4622-88c3-38953ec85ed8,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,301,2020-06-29T20:01:31,2020-03-14T00:52:32,63,Nordstrand videregående skole,11,13,1005534,974590921,postmottak@oslo.kommune.no,Oslo kommune,958935420,2180,Offentlig,44,Nordstrandv 29,1163,OSLO,1163,3,,22285902,Nei,www.nordstrand.vgs.no/,,,
20.9735689087436,70.02738597378,idb23ce5b2-fd1c-4a5e-8f3e-7ef9033bdc91,c7f5c954-00b0-4a69-a06d-ed85f352c65e,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5427,2020-06-29T20:01:31,2020-04-24T16:10:40,63,Nord-Troms videregående skole,11,13,1004840,974546949,postmottak@tffk.no,Troms og Finnmark fylkeskommune,922420866,,Offentlig,14,Industriveien 2,9180,SKJERVØY,9180,54,nord-troms.vgs@tffk.no,77777800,Ja,www.nordtroms.vgs.no,,Postboks 250,Skjervøy
20.9971122322737,69.7694991396283,ida8a4c53f-2c9c-4b3a-9846-9a4d8b9c6007,c3c77b39-815d-45b5-a9dc-5c373dd507d4,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5428,2020-06-29T20:01:31,2020-05-15T16:11:20,63,Nord-Troms videregående skole,11,13,1004841,974546957,postmottak@tffk.no,Troms og Finnmark fylkeskommune,922420866,,Offentlig,99,Hovedvegen 18,9151,STORSLETT,9151,54,nord-troms.vgs@tffk.no,77787000,Ja,www.nordtroms.vgs.no,,Postboks 293,Storslett
10.7718531246176,62.2700723389713,idaedad7e7-9f27-4a7e-ad45-bfc7cd77717a,108ced74-a13c-4003-a195-f29f6a6fd4ae,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3427,2020-06-29T20:01:31,2020-05-11T16:06:36,63,Nord-Østerdal videregående skole,11,13,1004008,970963847,,Innlandet fylkeskommune,920717152,,Offentlig,150,Fedraheimveien 1,2500,TYNSET,2500,34,post.nord-osterdal.vgs@hedmark.org,62485320,Ja,www.nord-osterdal.vgs.no/,515,Postboks 4404,Hamar
16.5131044677062,68.5534059441195,ide8ce9fcd-6bbe-47b7-8a49-22febdd9ed57,31526fc1-862d-4c84-95a0-e1594e7e816e,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5412,2020-06-29T20:01:31,2020-06-01T10:07:11,63,Norges Brannskole,11,13,1004425,973802607,postmottak@jd.dep.no,Justis- og Beredskapsdepartementet,972417831,22249090,Offentlig,44,Erling Johannessens Veg 1,9441,FJELLDAL,9441,54,firmapost@nbsk.no,76919000,Ja,,,,
10.6801326633974,60.9525526992259,id4b10ac96-b387-466a-b051-ca81c3440da6,3c144477-f9b6-4b84-aa69-3cd1d77a7b14,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3411,2020-06-29T20:01:31,2020-03-14T01:03:01,63,Norges Grønne Fagskole - Vea,11,13,1006066,974724642,postmottak@kd.dep.no,Kunnskapsdepartementet,872417842,22249090,Offentlig,39,Turistvegen 92,2390,MOELV,2390,34,vea@fsvea.no,62362600,Ja,www.Vea-fs.no,,,Moelv
10.52418,59.8909,id562ecb3f-ea39-41ef-bd6a-d9e8596982f6,eb03f0d3-eb89-4425-8bfb-5e8eb9f78be8,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3024,2020-06-29T20:01:31,2020-04-28T16:14:44,63,Norges Realfagsgymnas Bærum AS,11,13,1027686,921204353,post@nrg.no,Norges Realfagsgymnas Bærum AS,998060257,,Privat,4,Skytterdalen 6,1337,SANDVIKA,1337,30,post@nrg.no,91784853,Ja,www.nrg.no,25,,
10.5911371195522,59.9256088990998,id737686b8-ba65-4f87-becf-e9d70fe3e494,a8bd085a-5565-4cb2-a5a6-3c631e7c50f3,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3024,2020-06-29T20:01:31,2020-06-18T16:09:14,63,Norges Toppidrettsgymnas Bærum AS,11,13,1010032,990672962,berum@ntg.no,Norges Toppidrettsgymnas Bærum AS,990598991,67101560,Privat,69,Hans Burums Vei 30,1357,BEKKESTUA,1357,30,berum@ntg.no,67101560,Ja,www.ntg.no,,Postboks 134,Bekkestua
8.20139,60.4461,id61abeb50-2631-4110-be1f-8a30747e234f,2875886b-4021-4db5-9b4f-93b8d372f8bb,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3044,2020-06-29T20:01:31,2020-03-14T01:15:12,63,Norges Toppidrettsgymnas Geilo AS,11,13,1004745,974176122,geilo@ntg.no,Norges Toppidrettsgymnas Geilo AS,990599084,67101550,Privat,24,Geilohallen,3580,GEILO,3580,30,geilo@ntg.no,32095420,Ja,www.ntg.no,,Postboks 134,Bekkestua
12.0054197539148,60.1912873519197,id1798c940-9d4f-4797-a7fa-3815b5126683,e9d94ecc-d397-4fc5-93e1-28217512e27b,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3401,2020-06-29T20:01:31,2020-03-14T00:35:02,63,Norges Toppidrettsgymnas Kongsvinger AS,11,13,1009248,986147667,kongsvinger@ntg.no,Norges Toppidrettsgymnas Kongsvinger AS,990599874,67101550,Privat,34,Markensvegen 7,2212,KONGSVINGER,2212,34,kongsvinger@ntg.no,62888840,Ja,www.ntg.no,,,
10.4727675742544,61.1249953828953,id926da2ef-a117-48f1-b1f5-b7cf9e27da2d,fba404b7-eef2-4823-82c3-d74ede5d81c7,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3405,2020-06-29T20:01:31,2020-03-14T01:19:06,63,Norges Toppidrettsgymnas Lillehammer AS,11,13,1003401,873600152,lillehammer@ntg.no,Norges Toppidrettsgymnas Lillehammer AS,990599106,67101567,Privat,69,Kleivbakken 9,2618,LILLEHAMMER,2618,34,lillehammer@ntg.no,67101567,Ja,www.ntg.no,,Postboks 134,Bekkestua
18.9350174314609,69.6496735468667,id6293e818-9975-40cb-87bf-467b5b64cb03,b988bbe9-955b-47b8-8680-5bd2aaa5f28e,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5401,2020-06-29T20:01:31,2020-03-16T15:14:54,63,Norges Toppidrettsgymnas Tromsø AS,11,13,1010127,991575731,tromso@ntg.no,Norges Toppidrettsgymnas Tromsø AS,991569081,,Privat,34,Stadionvegen 9,9007,TROMSØ,9007,54,ntg@ntg.no,90090620,Ja,www.ntg.no,,Postboks 134,Bekkestua
6.10419327697387,60.3654350156917,id15f2d130-4b4d-4483-9ac2-85bbc580e471,243c2c32-87e6-4d70-8067-c27b29e7c3c6,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1238,2020-06-29T20:01:31,2020-05-11T16:01:56,63,Norheimsund Vidaregående skule,11,13,1004951,974557347,,,,,Offentlig,54,Dalatunvegen 40,5600,NORHEIMSUND,5600,12,post@noy.hordaland-f.kommune.no,56551377,Nei,www.hordaland-f.kommune.no/noy/,,,
10.72023,59.91152,id79ae16af-cf2e-4638-b1d4-5d5bd17ee223,288b3be4-1f0c-478c-84b5-dd49f69e8d3a,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,301,2020-06-29T20:01:31,2020-06-18T16:10:00,63,Norsk Restaurantskole,1,12,1012320,913711793,laila@oppla.no,Norsk Restaurantskole,913443330,,Privat,4,Schweigaards Gate 34,191,OSLO,191,3,post@norskrestaurantskole.no,,Ja,www.norskrestaurantskole.no,60,,
10.5926667,59.7745896,ide77feb72-1995-426b-93d3-96cc273a1f73,93f5fedf-2bca-4272-a5b1-ad35dca47c46,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3023,2020-06-29T20:01:31,2020-03-14T01:06:01,63,Norsk Yrkesdykkerskole AS,11,13,1004080,972286745,faktura@nyd.no,Norsk Yrkesdykkerskole AS,952564730,66965800,Privat,24,Fagerstrand Brygge,1454,FAGERSTRAND,1454,30,faktura@nyd.no,66965800,Ja,www.nyd.no,,Fagerstrand Brygge Fagerstrandbakken 72,Fagerstrand
